incident_date,route,ccil,narrative,found_location,location_name,latitude,longitude,postcode
2020-02-22,North West and Central (North West),CCIL 2099296 ,"Fault No. 883137 / At 1759, the driver of 1S76, Avanti West Coast, 1430 London Euston – Glasgow Central, reported that CE492 signal on the Down Main line between Carlisle and Gretna Green, had reverted from green to red as the train approached. The driver was unable to stop and passed the signal at red by one train length. There was no apparent reason for the reversion with investigations ongoing at the close of this Report. The driver was fit to continue once the circumstance had been explained.",Carlisle,Carlisle,54.89064626,-2.933810228,CA1 1QZ
2020-02-22,North West and Central (WCMLS),CCIL 2098926 ,"At 0322, the driver of 4O22, Freightliner, 0123 Trafford Park Freightliner Terminal – Southampton Maritime, hauled by 66525, declared the locomotive a failure at Penkridge and would require assistance. 4M73, Freightliner, 2141 Felixstowe North Freightliner Terminal – Ditton was identified as the rescue locomotive to take 4O22 back to Basford Hall. A Mobile Operations Manager was dispatched to site to collect the driver from the failed train and convey them to Stafford to assist with the assisting locomotive. Services routed via Wolverhampton were diverted via WCML and Transport for Wales services via Shrewsbury. The Mobile Operations Manager and driver arrived at Stafford at 0459 and reported that the driver on 4M73 was out of hours and that the failed train driver would complete the move with the locomotive. A locomotive was dispatched from Basford Hall at 0516 to attach to 4M73 and take the train forward to destination. At 0609 it was advised that the assisting locomotive was attached to 4O22 and at 0619 the combined train was on the move allowing normal signalling to resume. The locomotive from Basford Hall was attached to 4M73 and on the move at 0707.",Penkridge,Penkridge,52.72351572,-2.119295161,ST19 5AN
2020-02-22,North West and Central (C),CCIL 2099116 ,"At 1110, 2Y06, West Midlands Trains, Crewe – London Euston formed by unit 350119, came to a stand at Marston Green station with a red transformer fault light. The driver sought advice from maintenance control. One service was trapped in section and this was authorised to set back to Lea Hall. The driver of 2Y06 declared the train a failure at 1132. Assistance was sought from 2H59, West Midlands Trains, London Euston – Rugeley Trent Valley that was terminated at Birmingham International. At 1202 the assisting unit was authorised into section and the combined train was on the move at 1249, allowing normal signalling to resume.",Birmingham International,Birmingham International,52.45081461,-1.725863394,B40 1PA
2020-02-22,Eastern (North & East),CCIL 2099188 ,"At 1416, 1P72, TransPennine Express, 1207 Redcar Central – Manchester Airport, formed by unit 185118, came to a stand at Heaton Lodge Junction with a loss of power. One service was trapped in rear. 1P26, TransPennine Express, 1245 Newcastle Central – Manchester Airport, was identified to assist from the front. A Mobile Operations Manager was dispatched. 1P26 was reported at Heaton Lodge Junction at 1453 and was authorised to set back to 1P72, once 1P26 was clear of the points. Services were diverted via platform 3 at Mirfield. The trapped service 1F66, TransPennine Express, 1234 Scarborough – Liverpool Lime Street, was set back and diverted via Mirfield platform 3. Following initial problems with releasing the brakes, the combined train was on the move at 1546, allowing normal signalling to resume.",Heaton Lodge,Heaton Lodge,53.68487,-1.732,WF14 0BS
2020-02-22,Scotland,CCIL 2096858 ,"Fault No. 349992 / With reference to the item in this section of yesterday’s Report concerning flooding at Mill O’Kier viaduct. The Watchman reported at 1000 that the water level was still above the red marker, the lines remained closed throughout the day with the structures engineer expected on site Sunday morning. An emergency timetable has been implemented for Sunday.",Mill,Mill,52.97186,-0.62985,G32 2NZ
2020-02-22,Scotland,CCIL 2091381 ,"Fault No. 349312 / With reference to the item in this section of yesterday’s Report concerning flooding in at Knightswood Tunnel. At 0353 the Track Section Manager reported that the water levels had receded significantly, allowing normal signalling to resume.",Scotland,,,,
2020-02-22,Scotland,CCIL 2098830 ,"Fault No. 350235 / With reference to the item in this section of yesterday’s Report concerning high water levels at Bowling. P’Way staff were on site at 0310 and reported that the water levels had receded to allow trains to run at 5mph. By 0440 it was reported that the water level had receded sufficiently to allow normal signalling to resume, with the first train on each line to be cautioned through due to visible debris. At 0641 normal signalling was resumed after nothing was reported untoward.",Bowling,Bowling,55.93106773,-4.493824427,G60 5AH
2020-02-22,Scotland,CCIL 2098693 ,"Fault No. 350218 / At 1856 (Fri), the watchman at Dalguise Viaduct reported that the water level had passed the yellow marker. The water level continued to rise through the evening until 2309 when the red mark was breached, resulting in a block to traffic over the Single line. No services were booked through the section overnight and at 0400 (Sat) the watchman reported that the water level was still above the red marker. This remained the case until 0926 when the water level fell below the mark.  Staff  were mobilised to undertake examinations and checks in readiness for the lines to reopen. This was completed at 1358 and the structures examiner authorised the Single line to be opened with a 20mph speed in place until the water level dropped below the yellow marker. Linespeed was reinstated at 1911.",Dalguise Viaduct,Dalguise Viaduct,56.606,-3.6391,PH8 0JU
2020-02-22,Wales and Western (Wales),CCIL 2098895 ,"Following a flood warning at 0044 (Saturday), P’Way staff blocked the line at Black Bridge, between Talerddig and Machynlleth, as they could not see the flood markers. Transport for Wales advised at 0200 (Saturday) that they had cancelled all services up to 1300. P’Way reported at 0416 that the water level had risen by a further 12 inches. A further inspection was made at 1300 but, although the water levels had fallen below the closure mark, there was low confidence that levels wouldn’t rise again, therefore the route remained blocked pending a further inspection at 1700. Line speed was restored at 1748 after inspections had been completed.",Talerddig,Talerddig,52.5815,-3.5789,SY19 7AL
2020-02-22,Southern (Sussex),CCIL 2098953 ,"Fault No. 159527 / At 0517, the driver of 1N96, Govia Thameslink Railway, 0514 Brighton – Southampton Central, reported a land slip on the Down West Branch line on approach to Hove Tunnel. The driver was able to remove the debris from under the train and continue, reporting that the line was not passable, but the Up West Branch line was not affected. A Mobile Operations Manager and P’Way staff were sent to site. At 0613, the Mobile Operations Manager confirmed that the Down line was required to remain blocked due to the landslip. Service revisions were implemented with affected operators and ticket acceptance in place with local bus routes. An Earthworks Engineer was sent to site, arriving at 0844. At 0956 it was reported from site that the line must remain blocked until the unstable overhang of the embankment has been brought down and removed from site. Approximately three hours work was required for the stabilisation work, but difficulties were experienced in resourcing the required staff. The work was deferred until after the close of service.",Southern (Sussex),,,,
2020-02-22,North West and Central (NW),CCIL 2098959 ,"Fault No. 883076 / At 0529, the Shift Signalling Manager at Preston PSB reported that track circuit no. 688 on the Up L&Y line at Summit Tunnel had failed holding PN328 signal at red. S&T staff were mobilised to site but were later stood down. The driver of 1K05, TransPennine Express, 0515 Manchester Piccadilly – Hull reported standing water at sleeper level within the tunnel on both the Down & Up L&Y lines. Services continued to be authorised passed PN328 signal at red throughout the day and at 1722 the driver of 1D72, Northern, 1542 Leeds – Chester, reported the water level on the Down L&Y line was below the railhead. Investigations were ongoing at the close of this Report.",Summit Tunnel,Summit Tunnel,53.683889,-2.091944,OL14 6UQ
2020-02-22,Wales & Western (Western),CCIL 2099065 ,"Fault No. 461294 / At 0904, the driver of 1A10, Great Western Railway, 0657 Taunton – London Paddington, reported that the train had come to a stand on the Up Main line at Cholsey with multiple alarms activated on unit 800321. The driver checked under the train and discovered a severed AWS cable which had thrown up ballast and damaged windows on the train, with the train having possibly struck something. 1L64, Great Western Railway, 0649 Cheltenham Spa – London Paddington, had also sustained window damage. Staff were sent to the area to examine the line with services diverted to the Up Relief line where possible. Pieces of metal were found on the track in the vicinity of the AWS magnet for T824. The AWS magnet was tested and found to be in order with the pieces of metal found to be from a Location Cabinet Door. Following inspection and removal metal pieces, the Up Main line was restored to normal use at 1218.",Cholsey,Cholsey,51.57020166,-1.158018612,OX10 9QD
2020-02-22,Scotland,CCIL 2099300 ,"At 1701, Scottish Gas Networks (SGN) reported that a local resident had hit a gas pipe near the railway between Singer and Dalmuir. An SGN engineer was on site at 1840 and advised that a high volume gas leak had been identified, with emergency repairs required as soon as possible and a 10 metre exclusion zone, which incorporated the railway, to be put in place. A Mobile Operations Manager was on site at 1845 and appointed RIO. Trains were diverted away from the area via Yoker. OHL staff were on site at 1952 to switch the power off however, this was delayed due to an ongoing incident at Singer, see section 10. At 2119, the RIO confirmed that there were no restrictions to running diesel traction. A Line Blockage was taken from 2125 to 2206 for OHL staff to complete the isolation. A BTET was imposed and the RIO stood down at 2216. Repairs were ongoing at the close of this Report.",Singer,Singer,55.90765879,-4.405482609,G81 2JQ
2020-02-23,Eastern (North & East),CCIL 2099741 ,"Fault No. 788800 / At 1757, 4D71, GB Railfreight, 1534 Hexthorpe – Rylstone Tilcon, passed L3971 signal on the Down Shipley Main line at Shipley station at red by 15 metres. When questioned, the driver stated a loss of concentration (group 2 cause). After consultation with GB Railfreight, the driver was judged fit to continue and was met on arrival at Leeds, where the on-call Driver Manager took the train forward to destination.",Shipley,Shipley,53.8331,-1.7734,BD18 2JL
2020-02-23,Wales and Western (Wales),CCIL 2099585 ,"Fault No. 461350 / At 0930, it was advised that an RRV working within WW WON 48, Item 221, due to be handed back at 0220 (Mon), had cut through a 650v cable at Tremains, no loss of signalling was reported. The Machine Controller employed by Ganymede left site shortly after without consent, and before investigations had started. A Level 1 investigation into the incident was commenced. At 1401, Ganymede advised that they had suspended the Machine Controllers Sentinel Card. Investigations were ongoing at the close of this Report.",Tremains,Tremains,51.512392,-3.514625,F35 5BU
2020-02-23,Southern (Kent),CCIL 2099718 ,"Fault No. 464715 / At 1703, the Engineering Supervisor working within KS WON 48, Item 6, reported that an RRV had struck rail over road Bridge HHH/519 between Herne Hill and Tulse Hill. The Herne Hill Mobile Operations Manager and a Bridge Strike Engineer (BSE) were summoned to site. The Mobile Operations Manager advised at 1737 that there was a pillar at risk of falling into the car park below the structure. An Investigating Officer was appointed and decided that ‘for cause’ screening was not required. The BSE was on site at 1906, reporting that approximately one ton of unstable brickwork required removal from the structure. Remedial work was undertaken by 0006 to make the bridge safe and repair works have been planned.",Herne Hill,Herne Hill,51.45320752,-0.10164087599999999,SE24 0JW
2020-02-23,Scotland,CCIL 2099459 ,"At 0305, it was reported that a member of P’Way staff at Barassie Yard had fallen onto their right hand after misplacing their footing whilst stepping down from the rear of their vehicle. The person was conveyed to hospital to have their injuries assessed.",Barassie,Barassie,55.56104570000001,-4.651129008,KA10 6SA
2020-02-23,Eastern (East Coast),CCIL 2099711 ,"At 1655, the driver of 1H04, Rail Operations Group, London Kings Cross – Hull, reported that the train may have struck a person on the Down Main line at Penney’s (UWC) level crossing between Bawtry emergency crossover and Loversall Carr Jn. All lines were blocked, the driver reported at 1707 that following an examination of the train, they had found no evidence of an impact. BT Police (ref. 392) reported at 1714 that they were with an intoxicated person at the crossing who had received minor injuries after falling over. The RIO confirmed all BT Police were clear of the running lines and the intoxicated person was inside an ambulance, allowing all lines to open at 1727.",Bawtry,Bawtry,53.4278,-1.0167,DN10 6SU
2020-02-23,North West and Central (C),CCIL 2099815 ,"At 2306, 1G69, Chiltern, 2208 London Marylebone – Birmingham Snow Hill, formed by unit 168108, comprising three coaches in all, overran Bicester North station by one coach length, returning to the station with permission. The driver stated that the overrun was due to forgetting the booked stop. The driver was fit to continue.",North West and Central (C),,,,
2020-02-23,Eastern (North & East),CCIL 2099607 ,"Fault No. 788776 / At 1109, the driver of 9M07, TransPennine Express, 0903 Newcastle Central – Liverpool Lime Street reported a track defect on the Up Huddersfield line between Thornhill LNW Junction and Mirfield East Junction. P’Way staff were mobilised to site. The implemented contingency plan resulted in a reduction in TransPennine Express services between Liverpool Lime Street and York. Staff arrived on site at 1322 and were granted a Line Blockage to undertake an inspection. At 1345 the Line Blockage was rescinded and the P’Way staff confirmed a dip in the track and that further Line Blockages were required. Services were cautioned until a suitable margin was found at 2028, when repair work was carried out to allow the site to be handed back with a 20 mph ESR.",Liverpool Lime Street,Liverpool Lime Street,53.40731898,-2.977732837,L1 1JD
2020-02-23,Eastern (East Coast),CCIL 2099525 ,"Fault No. 788755 / At 0737, the Shift Signalling Manager at Leeds sub ROC advised that No.806 points at the North end of York station had failed with no Normal detection, resulting in no access to platforms 8 & 9. S&T staff arrived at 0805 and advised that a replacement micro switch was required. The S&T team returned with the replacement part and were granted a Line Blockage at 0913. At 1019 the Line Blockage was withdrawn with the points secured in the Normal position with detection. An additional 30-minute Line Blockage was required to complete the repair but there would be no access to or from platforms 9, 10 & 11 during the Line Blockage. A suitable margin was arranged by re-platforming services and the Line Blockage was granted at 1224 and given up at 1310, with additional repair work carried out until 1343, when normal signalling resumed. At 1414 it was reported that the points had again failed with no Normal detection. This resulted in Y304 signal on the Up Fast line reverting from green to red as 9M11, TransPennine Express, 1133 Edinburgh Waverley – Liverpool Lime Street approached. The driver was unable to stop and passed the signal at red. The driver was fit to continue. S&T staff arrived at 1513 and were granted a Line Blockage to rectify the fault. By 1539 the Line Blockage was rescinded, and normal signalling resumed. At 1548, detection of the points again failed, S&T staff reported there was a faulty clamp lock body that needed replacing. After returning to the depot for the part, a further Line Blockage was taken at 1714 and a new clamp lock body was fitted, allowing normal working to resume at 1735.",Leeds,Leeds,53.79489697,-1.547435079,LS1 4DY
2020-02-23,Southern (Sussex),CCIL 2099666 ,"Fault No. 464701 / At 1459, the driver of 9A37, Arriva Rail London, 1413 Highbury & Islington – Crystal Palace, who had been cautioned for the failure of track circuits ‘MU’ & ‘MV’ which failed at 1350, reported a crack in the rail on the Down Sussex Slow line between Forest Hill and Sydenham. The following service was cautioned, with the driver advising that there was a track defect present, with a visible dip in the railhead. Following services were cautioned at 20 mph and London Bridge P’Way staff were summoned to site. Arriva Rail London services were terminated/started from Surrey Quays to ease congestion through the area. Normal signalling was authorised at 1640, after no defect was identified and the track circuits had gone clear. However, both track circuits were intermittently failing again from 1653. In response, services were cautioned from TL593 signal, with TL597 cleared on approach. S&T and P’Way staff advised at 1710 that there was no obvious defect with the Insulated Block Joint (IBJ), testing was continued by the night turn S&T team, which was ongoing at the close of this Report.",Forest Hill,Forest Hill,51.43892535,-0.053310141,SE23 3HB
2020-02-23,North West and Central (NW),CCIL 2098959 ,"Fault No. 883076 / With reference to the item in this section of yesterday’s Report concerning high water levels in Summit Tunnel. At 0151 (Sun), as a result of the water levels dropping, Preston PSB Shift Signalling Manager advised that track circuit ‘688’ had gone clear, allowing normal signalling to resume.",North West and Central (NW),,,,
2020-02-23,North West and Central (NW),CCIL 2099140 ,"Fault No. 883170 / At 0722, staff working between Sutton Weaver G/F and Weaver Junction reported floodwater above the railhead on both the Up and Down Ditton lines. Off Track and P’Way staff were mobilised to site, train crew route knowledge was confirmed for Avanti West Coast services departing Liverpool Lime Street for the diversion route via Chat Moss. At 0733, it was confirmed the water level was below rail height and 5P10, Avanti West Coast, 0813 Edge Hill – Preston, was utilised to examine the line and stated that the ballast had not been dislodged. The P’Way Section Manager (PWSM) imposed a 20 mph ESR on both the lines at 0846 and reported that the water was flowing over the top of an aqueduct and down the embankment. The PWSM advised that AMCO staff had been mobilised to site with pumping equipment. The pumps were installed, and by 1504 linespeed had been restored on the Up Ditton line. The PWSM observed a service through on the Down Ditton line at 50 mph with no issues, allowing normal signalling to resume at 1822. The pumps and AMCO staff remained on site overnight.",Sutton,Sutton,51.018745,-2.567179,A22 7NY
2020-02-23,Wales and Western (Western),CCIL 2099704 ,"Fault No. 461380 / At 1620, the route proving train operating between Machynlleth and Shrewsbury identified an embankment washout/slip site at 36m 75ch, between Munllyn (UWC) and Fron Junction. Mobile Operations Manager, P’Way and Earthworks Engineer attended site and reported at 1933 that the line should remain blocked due to the proximity of the embankment slip to the running line. The line is likely to remain blocked until Tuesday 25th February whilst rectification works are completed, with a daylight inspection planned for 0830 Monday 24th February.",Machynlleth,Machynlleth,52.5951531,-3.854549885,SY20 8BL
2020-02-23,Wales and Western (Western),CCIL 2099704 ,"Fault No. 461380 / At 1620, the route proving train operating between Machynlleth and Shrewsbury identified an embankment washout/slip site at 36m 75ch, between Munllyn (UWC) and Fron Junction. Mobile Operations Manager, P’Way and Earthworks Engineer attended site and reported at 1933 that the line should remain blocked due to the proximity of the embankment slip to the running line. The line is likely to remain blocked until Tuesday 25th February whilst rectification works are completed, with a daylight inspection planned for 0830 Monday 24th February.",Machynlleth,Machynlleth,52.592789,-3.859432,Y20 8BJ
2020-02-23,Scotland,CCIL 2099300 ,"With reference to the item in this section of yesterday’s Report concerning the gas leak near the railway between Singer and Dalmuir: Numerous attempts were made to reduce the gas pressure so that engineers could begin repair, however, difficulties were experienced with the valves as one of them was seized. By 1902 staff had managed to release both of the valves to begin reducing the gas pressure. The leak was repaired by 2211. By 2240 all testing had been completed, the OLE energised at 2311, allowing normal signalling to resume.",Singer,Singer,55.90765879,-4.405482609,G81 2JQ
2020-02-25,Eastern (East Coast),CCIL 2100354 ,"Fault No. 788962 / At 1924, it was reported that after 4R55, Freightliner Cargo 1831 Drax Power station – Immingham Biomass LP, passed protecting signal D894, the exit barriers of Selby Road LC raised of their own accord. entry barriers remained in the lowered position. Faults with the level crossing barriers had been reported since Monday 24th February. In response to the most recent report, the crossing was placed under local control until testing could be completed, the results of which were unavailable at the close of this Report.",Eastern (East Coast),,,,
2020-02-25,Scotland,CCIL 2100463 ,"At 0153 (Tue), the Shift Signalling Manager at Motherwell reported a Line Blockage irregularity of the Up and Down West Coast Main line between Beattock North and Elvan Water Viaduct whereby a train was signalled into the Line blockage. The limits of the Line blockage were of the Down line between CMC719 to GMC709 and the Up Main line between GMC612 and GMC718 signals. There were no staff on track when the irregularity took place. P’Way reported at 0210 that staff on site had been withdrawn on welfare grounds. It was determined that the signaller misunderstood the Line Blockage limits. The voice communications were downloaded and were found not to be of the required standard. ‘For cause’ screening was deemed unnecessary in this instance.",Motherwell,Motherwell,55.79166603,-3.994311557,ML1 1BL
2020-02-25,Southern (Kent),CCIL 2100493 ,"Fault No. 464822 / At 0418, it was reported that 6J06, Balfour Beatty Rail Plant, 0455 Bickley Junction – Hither Green PAD had run through VS872 points at St Mary Cray Junction whilst exiting KS WON 48, item 9, Shortlands Junction – St Mary Cray Junction, Up and Down Chatham Slow lines blocked 0030 (Tue) – 0525 (Tue), a Kent IMDM managed possession. Investigations revealed that the points had been run through in the Normal position; the signaller realised the points had not been set to the correct position but was unable to advise the driver before the run-through occurred. The signaller was relieved of duty for interview and ‘for cause’ screening. S&T staff arrived on site at 0458 and reported at 0542 that there was significant damage to the point-work; the asset was consequently signed out of use. Owing to the run-through, trains booked on the Down Chatham Slow line were required to run on the Down Chatham Fast line from Bickley Junction to Swanley. A line blockage and isolation were in place by 1130 to allow repairs to commence. At 1453 it was reported that after the gear box had been removed it was found that the damage was worse than expected with both the left and right hand switches damaged, and a replacement half-set of switches would need to be ordered. Work continued to restore Normal detection, which was obtained at 1638, with the points secured. The line was reopened at 1719, after all personnel and equipment had been cleared. The points remain secured at start of service, Wednesday 26th  February, with some Southeastern schedules amended in response.",St Mary Cray,St Mary Cray,51.39477941,0.107257724,BR5 2PQ
2020-02-25,Eastern (EM),CCIL 2100635 ,"Fault No. 154567 / At 0948 the driver of 1D13, East Midlands Railway, 0834 London St. Pancras – Nottingham reported lateral and vertical movement on the Down Main line near Great Glenn old station, between Market Harborough and Leicester. P’Way staff were advised at 0952. At 1017, 1F15, East Midlands Railway, 0902, London St. Pancras – Sheffield, reported a movement in the same area. P’Way staff and the Mobile Operations Manager arrived on site from 1032, with the latter confirming that they had keyed signal LR241 signal to red at 1100. A member of P’Way staff stated at 1102 that they were awaiting a line blockage to carry out an inspection but were confident that the site would require lifting and packing, after which a 50mph ESR would be imposed. At 1136 a member of P’Way staff advised the lifting and packing work had been completed – a call was made at 1153 from a member of P’Way staff to a trainee signaller at Kettering, reportedly stating that all boards were in place and that the signaller could work normally, with drivers taking advice from the boards however at 1203, a maintenance technician called the signaller to report that the last train had gone through at line speed, when it should have been restricted to 50mph. At 1204 a member of P’Way staff stated that only the site boards were in place and that the warning boards and EROS still needed to be erected. The signaller then started cautioning trains at 50mph from signal LR225. Investigations – including voice comm practices – were ongoing at the close of this Report.",Market Harborough,Market Harborough,52.48040756,-0.908871723,LE16 7DT
2020-02-25,Eastern (Anglia),CCIL 2100414 ,"At 1317 a member of the Network Rail Route Health and Safety team working from Stratford Place reported unsafe working and a near miss with a group of P’Way staff working within a line blockage of platform 11 at Stratford Station. The near miss occurred at approximately 1153, when staff were working on an IBJ in platform 11. A member of P’Way staff put their leg over the 6ft rail as a train was approaching into platform",Stratford,Stratford,51.54169258,-0.0037516409999999996,E15 1AZ
2020-02-25,NW&C (WCMLS),CCIL 2100841 ,"At 1810, it was reported that the driver of 1M93, Cross Country, 1435 Exeter St David’s – Manchester Piccadilly had an operational incident on the Down line at WS6299 signal, near Rickerscote. The driver, who had continued to Stafford station before reporting it to the signaller, reported that they released the doors whilst at a stand at WS6299 signal, and that they were unsure as to whether any passengers alighted. Cross Country subsequently confirmed at 1814 that two sets of doors were opened by the public. Services were cautioned and confirmed that the line was clear. 1M93 was terminated on arrival at Stafford.",Stafford,Stafford,52.80390859,-2.122036782,ST16 2AA
2020-02-25,Wales and Western (Western),CCIL 2100780 ,"At 1610 the driver of 1A26, Great Western Railway, 1530 Bristol Temple Meads – London Paddington, reported that the train had struck a person on the Up Swindon Relief line at platform 3, Swindon. All lines were blocked, Emergency services and Network Rail staff attended at 1614. Platform 1 was reopened at 1630, allowing trapped services to be cleared. Services were diverted via Newbury. Replacement transport was provided in the form of coaches For Swindon, Chippenham and Didcot Parkway. BT Police (ref. 410) reported at 1638 that having obtained a statement from the driver, they had deemed the incident as non- suspicious. Undertakers arrived on site at 1645. Body recovery was completed at 1700, with all lines authorised to reopen at 1710 after all personnel were clear of the line. A relief driver was provided for 1A26 which was on the move as ECS at 1750. Samaritans signage and anti-trespass signs were confirmed as not in place at the specific location, though was on display in other areas of the station.",Wales and Western (Western),,,,
2020-02-25,Eastern (Anglia),CCIL 2100590 ,"At 0826 the driver of 1F23, Greater Anglia, 0812 Braintree – Liverpool Street reported a near miss with a member of public at Cut Throat (Red/Green) Crossing on the Braintree Single line between White Notley and Witham. The member of public jumped the barriers and ran across as the train approached. The driver did not apply the emergency brake and was fit to continue. The British Transport Police were advised, (ref.137). The Mobile Operations Manager attended and reported all signage in place and the crossing was functioning correctly.",White Notley,White Notley,51.83892410000001,0.595875952,CM8 1RP
2020-02-25,Eastern (Anglia),CCIL 2100590 ,"At 0826 the driver of 1F23, Greater Anglia, 0812 Braintree – Liverpool Street reported a near miss with a member of public at Cut Throat (Red/Green) Crossing on the Braintree Single line between White Notley and Witham. The member of public jumped the barriers and ran across as the train approached. The driver did not apply the emergency brake and was fit to continue. The British Transport Police were advised, (ref.137). The Mobile Operations Manager attended and reported all signage in place and the crossing was functioning correctly.",White Notley,White Notley,51.838834999999996,0.5960340000000001,CM8 1RP
2020-02-25,Wales and Western (Wales),CCIL 2100786 ,"At 1626 the driver of 2E24, Transport for Wales, 1400 Swansea – Pembroke, reported a near miss at Beavers Hill Open Crossing, between Manorbier and Lamphey with a road vehicle which crossed as the train approached. The driver was fit to continue. All details were passed to the British Transport Police, with Mobile Operations Manager arranged to attend Wednesday morning.",Beavers Hill,Beavers Hill,51.662587,-4.811043,A70 8LQ
2020-02-25,Southern (Kent),CCIL 2100684 ,"Fault No. 159612 / At 1129 a broken rail was reported on the Chatham Reversible Line at Linford Street Junction at 1m 40ch, between London Victoria and Wandsworth Road, due to a vertical break in a weld. The line was blocked for P’Way examination. At 1200 P’Way confirmed a broken rail with the line blocked pending repairs. Clamps were fitted to the break, allowing the line to reopen at 1651 with a 20 mph ESR imposed and all warning boards in position. A replacement rail was installed overnight.",London Victoria,London Victoria,51.49526139,-0.144540593,SW1V 1JU
2020-02-25,Wales and Western (Western),CCIL 2100691 ,"Fault No. 461555 / At 1210 the Thames Valley Signalling Centre (Acton panel signaller) reported that they were unable to signal trains in and out of Acton yard due to having no detection on No.8139 points in the Reverse position. S&T were advised and were on site by 1234, advising at 1310 that there was no power going to the asset. The Mobile Operations Manager was requested and by 1315 had clipped the points in Reverse, allowing 6B78, DB Cargo, 1040 Brentford – Acton yard to enter the yard, after which a backlog of trains was cleared. S&T staff returned overnight, arriving on site at 2253 to continue with further testing, the results of which were not available as this Report closed.",Wales and Western (Western),,,,
2020-02-25,Southern (Kent),CCIL 2100924 ,"Fault No. 464928 / At 2234 the driver of 2S78, Southeastern, 2204 London Charing Cross – Sevenoaks, reported that L315 signal on the Down Fast line at Grove Park had reverted to red as the train approached. The driver was unable to clarify the aspect offered prior to the signal reverting to red. Data interrogation indicated that the reversion was from single yellow to red. The driver was unable to stop and passed the signal at red by an unspecified distance. There was no apparent reason for the reversion, the driver was fit to continue to Orpington, where the service was cancelled.",Grove Park,Grove Park,51.43044575,0.022578266,SE12 0DZ
2020-02-25,Southern (Kent),CCIL 2100924 ,"Fault No. 464928 / At 2234 the driver of 2S78, Southeastern, 2204 London Charing Cross – Sevenoaks, reported that L315 signal on the Down Fast line at Grove Park had reverted to red as the train approached. The driver was unable to clarify the aspect offered prior to the signal reverting to red. Data interrogation indicated that the reversion was from single yellow to red. The driver was unable to stop and passed the signal at red by an unspecified distance. There was no apparent reason for the reversion, the driver was fit to continue to Orpington, where the service was cancelled.",Grove Park,Grove Park,51.484312,-0.273487,",W4 3QE"
2020-02-25,North West and Central (NW),CCIL 2099989 ,"Fault No. 883274 / With reference to the failure of track circuit ‘1396’ on the Up East line between Up East line between Ardwick and Ashburys in this section of yesterday’s Report: The track circuit was reported as intermittently showing occupied when clear. At 0856 the Manchester Piccadilly Shift Signalling Manager advised that the track circuit had ‘blipped’ five more times and that 3.5 working would remain in place, with trains passing signal MP312 at red. By 0943 the track circuit had ‘blipped’ a further 3 times, with 3.5 working still in place. S&T staff were on site and investigating by 0947. S&T staff advised at 1114 that they had found a track feed with a poor reading and had traced the probable cause to a joint that was full of water. Readings improved once the cable was rejointed at 1342 however due to 2 x 170 metre cables also having poor readings, it was agreed that  cable replacement  would need to be carried out  by S&T staff. Replacement cable was rolled out trackside by 1820 and installed by 1912. The successful completion of cable testing confirmed a full restoration, with normal signalling, from 1955.",Ardwick,Ardwick,53.4713637,-2.21388356,M12 6LY
2020-02-25,Eastern (North & East),CCIL 2100580 ,"Fault No. 789009 / At 0759 the Sheffield sub-ROC Shift Signalling Manager reported that track circuit 101 had failed after the passage of 1R52, East Midlands Railway, 0635 Nottingham – Liverpool Lime Street. This route locked Dore West Junction, holding signal S55 at red. Signal S58 was also held at red preventing trains being routed via the Up Main line to Dore West Junction. A block was put on to services from Manchester. S&T staff were advised at 0803 and the Mobile Operations Manager at 0807. 1B67, TransPennine Express, 0626 Cleethorpes – Manchester Airport, was used to examine the line but reported at 0828 nothing seen. An S&T fault team arrived on site at 0829. A Mobile Operations Manager was granted a line blockage to secure No.4028 points at 0850 in order to release two trapped trains, as detailed in section 07 of the Report. The signaller advised at 0909 that the track circuit had cleared, and the pointwork was unclipped in response.",Eastern (North & East),,,,
2020-02-25,Wales & Western (Wales),CCIL 2100846 ,"At 1841 passengers reported smoke coming from both the lighting and from underneath 2D64, Transport for Wales, 1748 Penarth – Bargoed, units 142010 & 143610. The smoke in vehicle 55643 resulted in passengers being moved into adjacent carriages. South Wales Fire Service met the train at Llanbradach, where the incident had been reported, though at 1911 advised that no trace of a fire had been found. A rolling stock technician authorised the train to continue as empty coaching stock to Canton Sidings at 1948. The RAIB were advised of the incident via N1 form 20/015 at 0054.",Llanbradach,Llanbradach,51.60325188,-3.233057973,CF83 3NE
2020-02-25,Wales & Western (Wales),CCIL 2091559 ,"At 1117 it was reported that due to rising floodwater under the Severn River bridge at Shrewsbury Station the routes through Shrewsbury Station would be blocked from 1400. Services from the North (Crewe and Wrexham) were able to terminate in the North end of the platforms and all other services terminated short for alternative road transport. The water levels were monitored and were reported to be rising throughout the afternoon, peaking at 1800 before slowly receding in the evening. A daylight inspection was pending as this Report closed.",Shrewsbury,Shrewsbury,52.71141159,-2.74894276,SY1 2DQ
2020-02-25,Eastern (EM),CCIL 2100652 ,"At 1015 the Down Tamworth line was blocked after the PLPR train reported three separate wide gauge issues. P’Way and S&T staff were advised. The track maintenance spoke to the PLPR on train manager at 1052 and established that the reading was erroneous due to sunlight on the laser, after which train running resumed.",Eastern (EM),,,,
